depto,mupio,sector,c02b01,c02b02a,c02b02b
8,7,8,2.0,5.0,2.0
8,7,8,2.0,5.0,2.0
8,7,8,2.0,32.0,2.0
8,7,8,2.0,32.0,2.0
8,7,8,2.0,8.0,2.0
8,7,8,1.0,1.0,2.0
8,7,8,,1.0,2.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,4,1.0,8.0,3.0
9,1,25,2.0,7.0,3.0
9,1,25,2.0,7.0,3.0
9,1,25,2.0,10.0,3.0
9,1,25,2.0,5.0,3.0
9,1,25,2.0,10.0,3.0
9,1,25,2.0,10.0,3.0
9,1,25,2.0,10.0,3.0
9,1,25,2.0,3.0,3.0
9,1,25,2.0,3.0,3.0
9,1,25,2.0,3.0,3.0
9,1,25,2.0,3.0,3.0
9,1,25,2.0,10.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,6.0,3.0
9,1,25,2.0,2.0,3.0
9,1,25,2.0,2.0,3.0
9,1,25,2.0,2.0,3.0
9,1,25,2.0,2.0,3.0
9,1,25,2.0,2.0,3.0
9,1,26,1.0,,
9,1,26,1.0,,
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,26,2.0,1.0,2.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,27,2.0,100.0,1.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,800.0,2.0
9,1,40,2.0,800.0,2.0
9,1,40,2.0,6.0,2.0
9,1,40,2.0,3.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,1.0,2.0
9,1,40,2.0,9999.0,9.0
9,1,40,2.0,9999.0,9.0
9,1,40,1.0,500.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,500.0,1.0
9,1,53,2.0,1.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,1.0,50.0,1.0
9,1,53,2.0,500.0,1.0
9,1,53,2.0,1.0,1.0
9,1,53,1.0,300.0,1.0
9,1,53,1.0,500.0,1.0
9,1,53,1.0,600.0,1.0
9,1,53,1.0,10.0,1.0
9,1,53,2.0,100.0,1.0
9,1,53,2.0,9999.0,9.0
9,1,53,2.0,15.0,1.0
9,1,53,2.0,9999.0,9.0
9,1,53,2.0,9999.0,9.0
9,1,53,1.0,50.0,1.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,3.0,3.0
9,1,69,1.0,5.0,2.0
9,1,69,1.0,5.0,2.0
9,1,69,1.0,5.0,2.0
9,1,69,1.0,5.0,2.0
9,1,69,1.0,8.0,2.0
9,1,69,1.0,6.0,2.0
9,1,69,1.0,6.0,2.0
9,1,69,2.0,9999.0,9.0
9,1,69,2.0,9999.0,9.0
9,1,69,1.0,2.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,80,2.0,1.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,1,89,2.0,2.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,1,2.0,5.0,2.0
9,3,6,1.0,5.0,2.0
9,3,6,1.0,5.0,2.0
9,3,6,1.0,5.0,2.0
9,3,6,1.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,1.0,2.0
9,3,6,2.0,1.0,2.0
9,3,6,2.0,1.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,2.0,5.0,2.0
9,3,6,1.0,1.0,2.0
9,4,30,1.0,,
9,4,30,1.0,,
9,4,30,1.0,,
9,4,30,2.0,20.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,2.0,15.0,2.0
9,4,30,1.0,,
9,4,30,2.0,8.0,2.0
9,4,30,2.0,5.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,1.0,,
9,4,30,2.0,50.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,2.0,10.0,2.0
9,4,30,1.0,,
9,4,30,2.0,10.0,2.0
9,4,30,2.0,10.0,2.0
9,4,30,2.0,50.0,2.0
9,4,30,1.0,2.0,2.0
9,4,30,1.0,2.0,2.0
9,4,30,,1.0,2.0
9,4,34,2.0,20.0,2.0
9,4,34,1.0,,
9,4,34,2.0,20.0,2.0
9,4,34,2.0,9999.0,1.0
9,4,34,2.0,45.0,2.0
9,4,34,2.0,45.0,2.0
9,4,34,2.0,45.0,2.0
9,4,34,2.0,45.0,2.0
9,4,34,1.0,,
9,4,34,2.0,20.0,2.0
9,4,34,2.0,20.0,2.0
9,4,34,2.0,45.0,2.0
9,4,34,1.0,,
9,4,34,2.0,45.0,2.0
9,4,34,2.0,45.0,2.0
9,4,34,1.0,20.0,2.0
9,4,34,2.0,45.0,2.0
9,4,34,2.0,20.0,2.0
9,4,34,1.0,,
9,4,34,1.0,,
9,4,34,1.0,,
9,4,34,2.0,36.0,2.0
9,4,34,1.0,,
9,4,34,1.0,,
9,4,34,,9999.0,9.0
9,5,5,2.0,2.0,2.0
9,5,5,1.0,,
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,40.0,2.0
9,5,5,2.0,40.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,1.0,,
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,40.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,2.0,2.0
9,5,5,2.0,40.0,2.0
9,5,5,1.0,,
9,5,5,1.0,,
9,5,5,,9999.0,9.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,7,2,2.0,2.0,2.0
9,9,28,2.0,4.0,2.0
9,9,28,2.0,4.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,35.0,2.0
9,9,28,2.0,35.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,4.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,4.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,4.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,1.0,500.0,1.0
9,9,28,1.0,500.0,1.0
9,9,28,2.0,15.0,2.0
9,9,28,2.0,15.0,2.0
9,9,28,1.0,,
9,9,28,1.0,,
9,9,28,,9999.0,9.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,400.0,1.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,1.0,3.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,6,2.0,2.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,11,10,2.0,3.0,2.0
9,12,2,1.0,8.0,2.0
9,12,2,1.0,8.0,2.0
9,12,2,1.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,2,2.0,8.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,12,15,1.0,6.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,13,7,1.0,5.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,2.0,20.0,2.0
9,14,1,2.0,20.0,2.0
9,14,1,2.0,20.0,2.0
9,14,1,2.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,14,1,1.0,20.0,2.0
9,17,2,1.0,,
9,17,2,1.0,,
9,17,2,2.0,600.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,7.0,2.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,500.0,1.0
9,17,2,2.0,800.0,1.0
9,17,2,2.0,800.0,1.0
9,17,2,2.0,2.0,1.0
9,20,25,1.0,500.0,1.0
9,20,25,1.0,500.0,1.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,1.0,500.0,1.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,25,2.0,2.0,2.0
9,20,67,1.0,1.0,2.0
9,20,67,1.0,1.0,2.0
9,20,67,1.0,1.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,67,2.0,25.0,2.0
9,20,68,1.0,500.0,1.0
9,20,68,1.0,500.0,1.0
9,20,68,2.0,3.0,2.0
9,20,68,2.0,3.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,2.0,25.0,2.0
9,20,68,1.0,600.0,1.0
9,20,68,1.0,1.0,2.0
9,21,18,1.0,2.0,2.0
9,21,18,1.0,2.0,2.0
9,21,18,1.0,2.0,2.0
9,21,18,1.0,2.0,2.0
9,21,18,2.0,22.0,2.0
9,21,18,2.0,22.0,2.0
9,21,18,2.0,22.0,2.0
9,21,18,2.0,22.0,2.0
9,21,18,1.0,1.0,2.0
9,21,18,1.0,200.0,1.0
9,21,18,1.0,400.0,1.0
9,21,18,2.0,22.0,2.0
9,21,18,1.0,6.0,1.0
9,21,18,2.0,22.0,2.0
9,21,18,2.0,22.0,2.0
9,21,18,1.0,20.0,2.0
9,21,18,1.0,22.0,2.0
9,21,18,1.0,22.0,2.0
9,21,18,1.0,200.0,1.0
9,21,18,1.0,100.0,1.0
9,21,18,2.0,20.0,2.0
9,21,18,1.0,22.0,2.0
9,21,18,1.0,3.0,2.0
9,21,18,2.0,9999.0,9.0
9,21,18,1.0,3.0,2.0
9,23,4,1.0,,
9,23,4,1.0,,
9,23,4,1.0,,
9,23,4,2.0,1.0,2.0
9,23,4,2.0,5.0,2.0
9,23,4,2.0,7.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,1.0,,
9,23,4,1.0,,
9,23,4,2.0,1.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,1.0,,
9,23,4,2.0,7.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,2.0,6.0,2.0
9,23,4,1.0,,
9,23,4,2.0,1.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,2.0,1.0,2.0
9,23,4,1.0,,
9,23,4,1.0,,
9,23,4,1.0,7.0,2.0
10,1,26,1.0,,
10,1,26,1.0,,
10,1,26,2.0,3.0,2.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,1.0,,
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,1.0,,
10,1,26,1.0,,
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,26,2.0,9999.0,9.0
10,1,36,1.0,1.0,
10,1,36,1.0,1.0,
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,1.0,,
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,1.0,,
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,1,36,2.0,9999.0,9.0
10,2,20,2.0,5.0,2.0
10,2,20,1.0,2.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,1.0,2.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,1.0,2.0,2.0
10,2,20,2.0,9999.0,9.0
10,2,20,2.0,5.0,2.0
10,2,20,2.0,5.0,2.0
10,2,20,1.0,3.0,2.0
10,2,20,1.0,2.0,3.0
10,2,20,2.0,9999.0,9.0
10,2,25,2.0,3.0,2.0
10,2,25,2.0,3.0,2.0
10,2,25,2.0,3.0,2.0
10,2,25,2.0,4.0,2.0
10,2,25,2.0,30.0,2.0
